,amp1mean,amp1std,amp1skew,amp1kurt,amp1dmean,amp1dstd,amp1dskew,amp1dkurt,amp10mean,amp10std,amp10skew,amp10kurt,amp10dmean,amp10dstd,amp10dskew,amp10dkurt,amp100mean,amp100std,amp100skew,amp100kurt,amp100dmean,amp100dstd,amp100dskew,amp100dkurt,amp1000mean,amp1000std,amp1000skew,amp1000kurt,amp1000dmean,amp1000dstd,amp1000dskew,amp1000dkurt,power1,power2,power3,power4,power5,power6,power7,power8,power9,power10
Garrett\03 Clair de Lune 1.mp3,-0.659031666667,4694.13730869,0.0371348102395,3.69846272885,-0.00422167370279,3403.1920418,0.00152193361148,4.66302583574,-0.659031666667,2861.40786939,0.0502211002137,4.01891560201,-0.00971682861381,4308.23938135,0.00943141223377,4.60565340889,-0.659031666667,735.692385074,-0.0471191270914,6.03388382937,-0.205649274879,1366.49416192,-0.0271334885429,6.30796758037,-0.659031666667,42.800332125,0.320967004294,4.67145751049,-0.105297161937,70.205030164,0.387029860578,4.57607740886,0.217163425204,0.208319514447,0.12685003346,0.066472090676,0.0856037593013,0.0836073307463,0.0776916538662,0.0648029769253,0.0484215482481,0.0210676671263
Garrett\04 He's a Pirate (Pirates of the Car 1.mp3,0.06265,4906.55231487,0.042798037949,6.46978593905,-0.0218233697056,2699.70413424,-0.0609674523074,12.1043777116,0.06265,3737.27297251,0.0567930291239,6.53291408145,-0.105158419307,4514.28442221,-0.0430800899929,7.53427791121,0.06265,1122.2871859,-0.151823548671,9.18494485027,-0.130778463077,1908.9032818,-0.0722751698451,10.1051805369,0.06265,89.202891837,0.0553816817086,5.5204887686,0.377385642738,152.035025874,0.208047563361,5.52564273954,0.329264370254,0.178524084806,0.117537080645,0.0608690527253,0.0706919078685,0.0609460717421,0.0644973962706,0.0567846035496,0.0380536768434,0.0228317552954
Garrett\05 Summertime 1.mp3,-1.179575,3929.95245282,0.0448078161049,3.81503899582,0.00159666932778,1885.44004199,-0.0307820647036,5.35102024091,-1.179575,3031.20752694,0.0439865248948,4.30570523331,0.0336505608427,3886.19259971,0.0141400494637,3.90850236631,-1.179575,718.133561251,0.157679055684,13.7648457925,0.0702267044507,1248.51314126,-0.203257363325,16.5985274241,-1.179575,70.0148229905,-0.108230529576,5.79307753184,0.223567612688,122.194183186,0.00176182306027,5.93500822256,0.362449423761,0.197887500345,0.0919100647621,0.0719722421429,0.0520497160915,0.0475497343123,0.0499861599681,0.0646241912947,0.0386788755953,0.0228920917267
Garrett\09 O Mio Babbino Caro 1.mp3,-0.88339,4987.70188657,0.0133392103587,5.12681646598,0.0126033543389,3146.06456537,-0.0394728622555,7.25256544865,-0.88339,3479.97163037,-0.0135585667663,5.21140870292,0.144065734429,4951.93501912,-0.00790930078649,5.35489829232,-0.88339,957.358848089,0.00537955808968,6.00012805539,-0.032527087848,1782.33135149,0.0159516096874,6.06610180631,-0.88339,54.4981461399,-0.205118505961,5.64776818741,-0.147061769616,89.2922791506,0.129142973008,6.14635317261,0.285687057758,0.196530931697,0.106030253898,0.0624098719438,0.0846524719161,0.061960315075,0.0718861089347,0.0752240047099,0.0322631770659,0.023355807002
Garrett\10 Air.mp3,-1.219505,6197.60012855,-0.00574426908123,4.29351275205,0.0133833556389,2593.33161884,-0.0822964028191,5.96549356052,-1.219505,5222.7466515,0.00590049511433,5.25505921247,0.105671761196,4692.17281555,-0.0200663909317,4.00361568523,-1.219505,1532.81148968,-0.547188879516,10.2775440827,-0.103578929822,2764.80297127,-0.103216428107,10.7077966121,-1.219505,174.136020211,-0.301395390548,5.96248507178,0.0667061769616,302.200849782,-0.821212569069,6.04693994257,0.36262130884,0.203758059347,0.0913618952874,0.0630408483138,0.0601724008297,0.055977021607,0.0506164570864,0.0612636090682,0.0313279482391,0.0198604513817
Garrett\11 Thunderstruck.mp3,-0.993458333333,7058.98766438,0.0133182970911,4.45703807408,0.0342650571084,4644.04611596,-0.0359757099985,4.74185890395,-0.993458333333,5604.12927925,0.0384326203105,5.29991829915,0.169976166269,5168.74759799,-0.0108105475229,5.12413298586,-0.993458333333,1582.64114754,0.0046105232995,9.97192062166,-0.0691698616436,2771.00457148,-0.142161409142,10.478825205,-0.993458333333,151.960550241,-0.0251603252785,5.82753837791,1.07819198664,259.187590959,0.218530118707,5.90475237356,0.30097846227,0.145899398772,0.108814656913,0.0636797505049,0.0727055008865,0.0713039956979,0.0708247158886,0.0744147812084,0.0550207994312,0.0363579384273
Garrett\12 New Day.mp3,-0.149671666667,4275.68725979,0.0251220899883,4.24532383829,-0.0184700307834,2191.673056,0.0564176694408,6.80547977218,-0.149671666667,3250.47863582,0.0755514111319,4.8085810143,-0.0513841897365,4167.0949683,0.00162616277125,4.30811217506,-0.149671666667,816.640070568,0.286929505426,14.3499916433,-0.116287714619,1443.91524878,-0.26397392136,16.4008836092,-0.149671666667,74.3185435251,-0.0813381592988,5.30461309537,-0.243676126878,126.035828843,0.0221258753022,5.79793311239,0.342882289957,0.192520171997,0.0987578874841,0.0697778425468,0.0650497171999,0.0622686077724,0.0655377510418,0.0517812618761,0.0316415984428,0.019782871682
Garrett\14 Rock Prelude.mp3,-0.56133,5862.01922054,0.0468678871713,5.44472681884,-0.0278467130779,3797.57890497,0.0219442452004,6.89320977047,-0.56133,4605.48559366,0.112826551805,6.61407705328,-0.157010950183,5501.61180572,0.0146904043807,4.74764568626,-0.56133,1216.73275571,0.177905333641,20.5306755997,-0.469421570262,2223.10821808,-0.298629351034,20.9431869098,-0.56133,107.148777807,-0.2916500483,9.50521185462,-0.275604340568,185.457906044,-0.39441961586,9.79804228995,0.343883683164,0.133896242643,0.0678044028154,0.0697734511404,0.0732896169913,0.0667233014766,0.0715631975254,0.0803113884378,0.052937203399,0.0398175124077
Garrett\16 Little Wing.mp3,0.598068333333,4456.65053123,-0.0141103359606,4.18606579301,0.0120033533389,4093.96099408,0.0268727448629,5.12354048883,0.598068333333,3009.2429716,-0.0406764903426,4.77892732273,0.0234820580343,3543.66832641,-0.0109316921315,3.83954937188,0.598068333333,468.550736496,-0.15576206479,6.33629446916,-0.0597899649942,779.074887698,0.0309886180063,5.95437734415,0.598068333333,62.4909194558,0.19502384194,5.28751631617,0.109989983306,108.751075574,-0.152471409529,5.3639995209,0.224100545658,0.129400090193,0.0694644438376,0.0872485643571,0.107222589651,0.109424887056,0.0971906306193,0.0876441716452,0.0484872968128,0.0398167801702
LanaDelRey\01 Born to Die.mp3,16.50305,8711.16673539,-0.102714769457,3.45105224702,-0.000445000741668,4071.8545513,-0.0148474176456,5.2300878121,16.50305,6796.57338352,-0.0345978141238,3.92658254389,-0.0242854047567,7369.49831404,0.0998196557248,3.51052743901,16.50305,2618.6405337,-0.0591806491471,4.41350128284,0.0422953825638,4842.83611689,0.0366538968681,4.64420142676,16.50305,205.80811041,0.222295966782,3.77780239791,0.145030050083,340.453460672,0.182316547882,3.98288642288,0.32984565342,0.226540904014,0.115225568135,0.0978195280767,0.0627673758189,0.0495214078933,0.0386489848485,0.0309609307494,0.0267512922356,0.0219183548092
LanaDelRey\02 Off to the Races.mp3,-0.02562,8100.55258566,0.00386093399772,3.61317503393,-0.0152183586973,3483.30383401,-0.107206489,8.20070918535,-0.02562,7025.03289405,0.00285530097282,3.62233402865,-0.138475641261,5477.37344724,-0.0135453148711,5.21336159802,-0.02562,3363.90591512,-0.0158650566825,3.86182207176,-2.28501583597,6205.07643579,-0.0289924015027,3.96833543391,-0.02562,244.584309442,-0.42629558155,4.59822807073,-1.619360601,383.87840095,-0.175527329636,5.25577200384,0.347796859745,0.173778042048,0.115936537791,0.0826871791699,0.0591325169118,0.0576290181263,0.0564066209407,0.0477497118885,0.0345539972174,0.0243295161607
LanaDelRey\03 Blue Jeans (Remastered).mp3,2.568715,7786.13221228,-0.00568355931106,3.88924066735,-0.0292317153862,4033.64652033,0.0856445901048,6.90694898359,2.568715,5721.71193733,0.00491650938702,4.37414069108,-0.190601510025,6889.32377833,0.0331741730112,3.69789720417,2.568715,1471.10848071,0.289145830456,8.52757882174,0.276082680447,2673.78214994,-0.060455294177,8.77818873692,2.568715,133.150413753,0.0247477316289,5.91679319837,0.050878130217,220.400246074,0.186231321225,6.04414154717,0.309061270449,0.232972884964,0.114311339943,0.0796422067815,0.0551951964116,0.0432895845093,0.0569981919058,0.0520684618572,0.0297526773845,0.0267081857945
LanaDelRey\04 Video Games (Remastered).mp3,2.917095,5563.62406691,-0.310345113825,3.60234067435,-0.00482500804168,2380.59595519,0.809331997339,12.5940893604,2.917095,4266.45157575,-0.204640630548,3.19373888484,-0.0642460707678,5912.58165522,0.0430589637452,3.1818095919,2.917095,532.623767283,0.0337341594465,4.24212452537,0.0440740123354,889.884970214,0.0223425099705,5.14312728585,2.917095,58.2500433974,-0.0822007514383,4.75804905033,0.0938297161937,97.5842638656,0.188582626803,4.16728336221,0.351312416248,0.235932210416,0.112129663825,0.0783131862866,0.0506848170319,0.0424682310844,0.0397095993719,0.0273305366647,0.0357483840066,0.0263709550655
LanaDelRey\05 Diet Mountain Dew.mp3,6.52729,10489.0104039,-0.0249299953798,3.17672531439,-0.0235283725473,4064.46481414,-0.0611520476386,5.40938019038,6.52729,9103.35930901,0.0275398125767,3.55306120197,-0.0510758512642,9490.46063274,0.0874721711716,3.59870234381,6.52729,2201.86823139,-0.0922644486455,5.63750199097,0.0453308884814,3944.69521724,0.0738323922732,5.62611100925,6.52729,218.611769222,0.133197040442,4.06477192,0.246021702838,365.334677537,-0.0829931703483,3.98241959068,0.411210635259,0.173679718683,0.0756216216068,0.0824552378343,0.0690709211124,0.0500858957177,0.0480767047525,0.0318978093674,0.030498499871,0.0274029557959
LanaDelRey\06 National Anthem.mp3,-3.89531333333,9281.81308552,0.034462433096,3.58735792358,-0.000160000266667,4462.90112535,0.0119152382231,5.78723040005,-3.89531333333,7203.78097689,-0.0143029502261,4.61476479811,-0.19728162136,8256.84961374,0.0073065670182,4.78771691071,-3.89531333333,2439.4280934,0.190241471488,15.075772019,0.112105350892,4645.90251559,0.0299888828027,15.4124026362,-3.89531333333,213.088735731,0.14137130583,7.94441849371,-1.00110016694,369.371960118,0.0104761676138,7.8738286697,0.319398629468,0.207195186589,0.141556662228,0.101618479279,0.060249361065,0.0460590411296,0.0439721872625,0.0329349639443,0.0254394496033,0.0215760394311
LanaDelRey\07 Dark Paradise.mp3,-6.55758833333,7753.2799585,0.0691739909558,3.72806670174,-0.00719501199169,3096.92380895,0.0830504054432,5.47907765753,-6.55758833333,6690.42597582,0.0126526188817,4.23394472633,-0.0766629443824,5254.78287128,0.0356555882853,3.85298936733,-6.55758833333,3646.28761525,-0.017526155003,4.28140017894,-0.126564427405,7169.60154084,-0.00290853698618,4.31085516094,-6.55758833333,230.276321456,-0.373890207432,3.35952145808,0.0248597662771,330.900678361,-0.415479405734,4.17546904252,0.338631179483,0.204509844604,0.119755740969,0.0798885540819,0.0607955392305,0.0478199982041,0.0381369623581,0.0307983911311,0.0400598077976,0.0396039821399
LanaDelRey\08 Radio.mp3,-6.87118,8187.59069143,0.0872228877656,3.65419963422,-0.00667834446391,3904.8410802,-0.0116310266666,6.52547651775,-6.87118,6449.26043755,0.0348838805655,4.30150554216,-0.0288038133969,7279.94165037,0.0289272656139,4.00444999297,-6.87118,1955.64897863,-0.0505321723039,11.9654668757,0.012618769795,3611.52996189,0.129601920667,12.392999255,-6.87118,258.052090428,0.262324767576,6.73504840647,0.365425709516,470.724875869,-0.122029547371,7.17484222905,0.345091967016,0.208240431953,0.110725953365,0.0822427282944,0.0639959608628,0.0516402101619,0.0434398368158,0.0372120266953,0.0300056120424,0.0274052727923
LanaDelRey\09 Carmen.mp3,4.48941,7247.54689122,-0.0438354497074,4.21721720409,0.0230550384251,2506.57214041,0.056190786945,6.40384777231,4.48941,6435.39806502,-0.0304336057002,4.25894052637,0.0195553259221,4806.12769384,-0.0491576430617,6.15751720325,4.48941,3733.27380123,0.289887777139,3.45946946253,-1.39637606268,6582.5227471,0.306253861437,3.52046509178,4.48941,371.393631678,0.286903081373,4.09628916651,-1.80730383973,703.309634566,0.184081780855,3.8718449289,0.383421559102,0.193690897631,0.119776975123,0.0852452565404,0.0557960810469,0.0433347720058,0.0388378731756,0.0312332951158,0.0285811743697,0.0200821158902
LanaDelRey\10 Million Dollar Man.mp3,7.59134666667,8141.67594764,-0.0509638665764,3.58076652994,-0.0187283645473,4073.29537114,0.0521972739487,6.57323669625,7.59134666667,5793.92737317,0.061942818423,3.97422564441,-0.235992266538,6933.77300262,0.189910792749,3.65763520146,7.59134666667,1911.85706113,-0.0991850922791,10.3686867353,-0.0441356892815,3579.60621661,0.0101733118008,11.6349441268,7.59134666667,155.877734123,-0.254758429643,5.22064028267,-0.0806460767947,257.71976624,0.173717410703,5.61347853033,0.308488758287,0.255283128537,0.120766421435,0.0837006913805,0.0574209186635,0.0464844186015,0.0476722160983,0.0315764464992,0.0286826431792,0.0199243573191
LanaDelRey\11 Summertime Sadness.mp3,0.508768333333,8074.07778118,-0.0193710303439,3.68078305581,0.0200250333751,3938.42507693,-0.119069284218,6.28305729632,0.508768333333,6456.34870606,-0.00865461363614,4.01098443145,0.206281771363,5830.28144957,-0.0714798024511,3.98224915892,0.508768333333,2566.58879416,-0.0350370154544,5.16281366448,0.077666277713,4800.25195035,-0.0805448851202,5.29774394389,0.508768333333,223.554249111,-0.243601766177,5.16793864229,0.181051752922,393.792816328,0.0962157402942,5.26439958831,0.308824036126,0.216681963519,0.121311163502,0.0888360310893,0.0598098407814,0.049611175508,0.0482054002274,0.0356017746923,0.0401471882638,0.0309714262918
LanaDelRey\12 This Is What Makes Us Girls.mp3,1.31046833333,7419.34553794,-0.0396325253014,4.23403190314,0.0219683699473,3595.39557992,-0.10112910366,7.27005245397,1.31046833333,5859.64430771,0.0745594945578,5.37457089666,0.376056267604,5953.22503348,-0.0128402919507,4.48374647857,1.31046833333,1945.98177252,-0.0397894189415,9.44734456205,0.196334389065,3543.65126358,0.0140489340864,10.3728861881,1.31046833333,164.881668805,-0.343103678363,6.20297347232,-0.749262103506,280.964894749,0.00892374516699,6.00294506913,0.33360954966,0.194377416199,0.132805058048,0.092458003049,0.0635242138581,0.0493492360121,0.0449549497888,0.0331347738883,0.0290246049684,0.0267621945287
RageAgainstTheMachine\01 Bombtrack.mp3,-0.043465,6407.56838486,-0.0177205328765,4.26110805242,-0.0166750277917,3452.86917146,0.10054450946,6.32035270663,-0.043465,5178.43798712,-0.0612683894966,5.18097666548,-0.0965099418324,4307.22238747,0.113934733947,4.80775058018,-0.043465,2001.902538,0.117267807485,8.40795063511,0.367352892149,3784.23654136,-0.0022909132682,8.67424936509,-0.043465,197.851045528,-0.0407920705316,3.99702654911,0.189010016694,348.032668112,0.130177180322,4.12334218858,0.3187343525,0.162908491586,0.144291039908,0.0763074355759,0.0677944611624,0.0614930952419,0.0523353087615,0.0417217117803,0.0384538817413,0.0359602217421
RageAgainstTheMachine\02 Killing In the Name.mp3,-0.268666666667,5913.04467947,0.034302402702,5.11919759177,0.00330167216945,3852.09247959,0.0289277834368,8.54883729051,-0.268666666667,4825.12101793,0.00569027722827,5.50561304074,-0.0241470691178,4542.87570867,0.0474241707193,6.34197461205,-0.268666666667,1430.63217608,0.0854484053553,11.1977683262,-0.0673178863144,2622.76841726,-0.0408987951222,13.0378703584,-0.268666666667,129.338730044,-0.227955137249,5.65805157597,-0.515031719533,218.479571587,-0.130941701548,6.21917092164,0.323471095924,0.127301703234,0.0821129703688,0.0765034506933,0.0878318034014,0.0841598813413,0.0669098363115,0.057685816718,0.0486757367698,0.0453477052379
RageAgainstTheMachine\03 Take the Power Back.mp3,-1.16292333333,6449.74015598,0.0191001626164,5.87755192955,-0.0109716849528,3922.91293889,-0.079092645572,7.03847397208,-1.16292333333,5115.71528821,0.0687755645799,8.82734470694,-0.153575892932,4528.30212405,0.0682152586063,6.83701808078,-1.16292333333,1875.64123746,0.185466259512,13.5126117888,-0.338819803301,3493.87264494,-0.0334789095119,13.968847354,-1.16292333333,158.490175309,-0.0384409178273,7.01039759513,0.0131903171953,274.779025832,-0.0762255331427,7.0361270861,0.306536410576,0.147725602806,0.123798605536,0.0875307975291,0.0810839138253,0.0712167101822,0.053818263936,0.0457353753371,0.0458710056081,0.0366833146649
RageAgainstTheMachine\04 Settle for Nothing.mp3,-0.639608333333,4485.12314374,-0.13801773374,7.90103619804,-0.00365333942223,2473.11691051,0.0215598322275,13.3729829035,-0.639608333333,3702.79518407,-0.29013707005,9.18669795727,0.116928615477,3111.37750259,-0.0116668164131,9.44682333549,-0.639608333333,1434.79088088,-0.00450372243445,9.56445420701,0.620080013336,2750.53159454,0.0751887269437,9.25479332068,-0.639608333333,124.428275387,-0.336175479397,6.83877869559,0.622113522538,215.174916397,-0.0780592188536,6.83556077299,0.321076039844,0.165463349213,0.109511127631,0.0803631876909,0.0637723940339,0.0648430261979,0.0582087011302,0.0574351113669,0.0419224732886,0.0374045896026
RageAgainstTheMachine\05 Bullet In the Head.mp3,-3.45207833333,6906.83249741,0.0125338310236,4.12528925699,-0.0111550185917,3503.69763225,0.0138042317256,6.85875856493,-3.45207833333,5983.45728864,0.0307471364539,4.35370340819,-0.184903081718,5034.09035709,0.209322838212,5.8333195191,-3.45207833333,2485.99153773,0.0415681813611,4.9698791899,-0.186062677113,4714.85475885,0.0466236197745,4.90291050146,-3.45207833333,180.366840829,-0.077067268511,5.10426606279,0.150056761269,309.601235429,0.105340298433,5.87740154041,0.357168417859,0.121555868492,0.105318867729,0.0902966225322,0.0725696169357,0.0730990956597,0.0583886128154,0.0473488180401,0.0376748382305,0.0365792417063
RageAgainstTheMachine\06 Know Your Enemy.mp3,-1.23107666667,5241.23352993,-0.109208659375,5.26749742513,0.000976668294447,3264.35709753,-0.123178540596,6.75619330917,-1.23107666667,4246.33573409,-0.134012816404,6.17686499629,-0.109966832781,3926.57476577,0.121975635965,6.50523308266,-1.23107666667,1300.56331243,-0.0599515349514,8.88659405216,-0.700721786964,2412.74473818,0.0534765540056,9.33683499102,-1.23107666667,136.619427933,-0.0348430237662,5.46446797282,-0.436165275459,239.391386777,0.264054113564,5.31129123818,0.320062251427,0.131752293192,0.0972741835396,0.0871074055037,0.0902744159113,0.0757564296794,0.0651526637821,0.0513863955089,0.0441245996308,0.0371093618249
RageAgainstTheMachine\07 Wake Up.mp3,-1.293565,5819.0973278,0.0344503906102,4.41870222376,0.0141233568723,3328.65593687,0.0646404333869,6.16716720074,-1.293565,4849.74424506,0.053859511634,5.08790219069,0.0783929732162,4282.97021538,0.0324962852235,5.07250986887,-1.293565,1701.55541716,0.194554951943,7.99123810289,-0.133835639273,3173.2807166,-0.0461540352475,8.65685025459,-1.293565,134.437819666,-0.038460258065,5.14734669393,0.0592838063439,236.186138833,-0.0970777775779,5.12182506838,0.342544442657,0.12135446932,0.0998586417776,0.0898860702815,0.0899062249984,0.076547685748,0.0590649648355,0.0452462687536,0.0381180414838,0.0374731901452
RageAgainstTheMachine\08 Fistful of Steel.mp3,-0.586451666667,4887.71128744,-0.102066792873,7.1074682296,-0.000701667836113,2595.69846594,-0.0750747800774,9.37634491484,-0.586451666667,4257.8788934,-0.141931720255,8.68343418563,-0.0711661861031,3267.25963265,0.0812004872474,10.3922681376,-0.586451666667,1654.33671479,0.0615173211921,12.9919197122,0.0504050675113,3132.5809337,0.00033248383483,13.4472790507,-0.586451666667,144.937507492,0.059751390138,7.81299861033,-0.0939398998331,257.775424364,0.185368571533,8.52832312163,0.350855214329,0.112145219164,0.10722880511,0.0767558526817,0.0842177111306,0.0740659532991,0.0597728541278,0.0532585235347,0.0443454582315,0.0373544083921
RageAgainstTheMachine\09 Township Rebellion.mp3,-1.76898,5064.61591325,0.0282015764465,5.87092906839,0.00489500815835,2722.96459924,-0.0312953746703,7.83171868791,-1.76898,4201.09019158,0.0423420163059,8.12708473327,0.0111901865031,3162.87921151,0.0407527224046,7.5311224286,-1.76898,1820.61144796,-0.0156887452381,11.8382156396,-0.0118786464411,3447.60355881,-0.0127742875734,12.5447726742,-1.76898,147.863362278,-0.0765208359144,5.52845387465,0.116003338898,257.156588808,-0.0360972603053,5.43095347458,0.312858508486,0.184513241111,0.104590775351,0.0677957727771,0.0707715545465,0.0702298526307,0.0592331566117,0.0520238804622,0.0398037663288,0.0381794916948
RageAgainstTheMachine\10 Freedom.mp3,-1.32194333333,5213.1428788,0.134195563675,6.48881354788,0.00870334783891,2643.39818373,-0.0526678404217,10.1923299129,-1.32194333333,4544.99705835,0.193519506771,8.14625778646,0.0229203820064,3149.75012323,0.0453593664582,8.41544734462,-1.32194333333,2057.35445246,0.0222900267298,10.2596247974,-0.604415735956,3888.02404163,-0.0530623447257,10.8802286418,-1.32194333333,189.527712685,-0.0210937104826,5.31253347948,-0.421469115192,331.392935253,-0.239846231083,5.43962828848,0.338639190686,0.145260518653,0.102020705307,0.0739829433858,0.0751822384846,0.0676951364907,0.0560151925902,0.0563904904032,0.0437350623794,0.0410785216207
